# object, x, y, z, voltage
2.000000000000000000e+00,-1.100000000000000089e+00,-9.000000000000000222e-01,-5.000000000000000000e-01,2.045722156763100097e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-9.000000000000000222e-01,-5.000000000000000000e-01,3.619723618030499801e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-9.000000000000000222e-01,-2.500000000000000000e-01,2.371378093957899891e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-9.000000000000000222e-01,-2.500000000000000000e-01,1.639517694711699891e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-9.000000000000000222e-01,-2.500000000000000000e-01,2.000145018100699945e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-9.000000000000000222e-01,-2.500000000000000000e-01,3.682481944561000198e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-1.000000000000000000e+00,2.558367550373100152e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-1.000000000000000000e+00,1.686848402023299887e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-1.000000000000000000e+00,2.200956195592899955e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-1.000000000000000000e+00,3.503615558147399889e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-7.500000000000000000e-01,2.494656890630700119e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-7.500000000000000000e-01,1.677805036306400099e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-7.500000000000000000e-01,2.147426754236199942e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-7.500000000000000000e-01,3.585788905620599931e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-5.000000000000000000e-01,2.435076981782899885e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-5.000000000000000000e-01,1.668471246957800025e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-5.000000000000000000e-01,2.092050164937999945e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-5.000000000000000000e-01,3.667927086353299782e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-2.500000000000000000e-01,2.385111004114200128e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-2.500000000000000000e-01,1.660389006137799883e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-2.500000000000000000e-01,2.039523273706400075e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-8.000000000000000444e-01,-2.500000000000000000e-01,3.741449415683700264e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-1.000000000000000000e+00,2.579932808875999850e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-1.000000000000000000e+00,1.708590835332899904e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-1.000000000000000000e+00,2.270217686891599917e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-1.000000000000000000e+00,3.508077561855300064e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-7.500000000000000000e-01,2.513002753257799760e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-7.500000000000000000e-01,1.697685420513199983e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-7.500000000000000000e-01,2.206645160913499881e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-7.500000000000000000e-01,3.601864576339700030e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-5.000000000000000000e-01,2.449652999639500006e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-5.000000000000000000e-01,1.687223762273800109e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-5.000000000000000000e-01,2.140342146158200065e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-5.000000000000000000e-01,3.697108924388899931e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-2.500000000000000000e-01,2.397421151399599937e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-2.500000000000000000e-01,1.678644418716400133e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-2.500000000000000000e-01,2.078406661748899986e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-6.999999999999999556e-01,-2.500000000000000000e-01,3.782612979412099952e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-1.000000000000000000e+00,2.605066299438499877e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-1.000000000000000000e+00,1.729842275381099914e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-1.000000000000000000e+00,2.346050888299900106e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-1.000000000000000000e+00,3.493891060352299904e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-7.500000000000000000e-01,2.533359825611100069e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-7.500000000000000000e-01,1.716480255127000032e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-7.500000000000000000e-01,2.270286232233000023e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-7.500000000000000000e-01,3.600647151470199869e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-5.000000000000000000e-01,2.464605122804600090e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-5.000000000000000000e-01,1.704183071851700093e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-5.000000000000000000e-01,2.190466076135600126e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-5.000000000000000000e-01,3.710195720195800240e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-2.500000000000000000e-01,2.409198284149199898e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-2.500000000000000000e-01,1.694663912057899902e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-2.500000000000000000e-01,2.117344588041299991e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.999999999999999778e-01,-2.500000000000000000e-01,3.810553848743399863e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,2.630347907543200137e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,1.750170141458499973e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,2.428361624479299929e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-1.000000000000000000e+00,3.467569649219500172e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-7.500000000000000000e-01,2.553016841411600013e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-7.500000000000000000e-01,1.734229177236600028e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-7.500000000000000000e-01,2.337772995233499962e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-7.500000000000000000e-01,3.587446510791800214e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,2.478708922862999930e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,1.719453185796699923e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,2.243398576974900138e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,3.713179528713200228e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-2.500000000000000000e-01,2.419305145740499874e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-2.500000000000000000e-01,1.708837449550600074e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-2.500000000000000000e-01,2.157002538442600037e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-5.000000000000000000e-01,-2.500000000000000000e-01,3.827554881572700074e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-1.000000000000000000e+00,2.653379738330799986e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-1.000000000000000000e+00,1.770643889904000012e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-1.000000000000000000e+00,2.517095208167999809e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-1.000000000000000000e+00,3.434748351573900238e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-7.500000000000000000e-01,2.570877373218499740e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-7.500000000000000000e-01,1.751902252435700025e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-7.500000000000000000e-01,2.410777211189299996e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-7.500000000000000000e-01,3.567967712879199782e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-5.000000000000000000e-01,2.490584701299700110e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-5.000000000000000000e-01,1.734090000391000086e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-5.000000000000000000e-01,2.298880517482800034e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-5.000000000000000000e-01,3.708277344703699852e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-2.500000000000000000e-01,2.427835315465899924e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-2.500000000000000000e-01,1.721383482217800076e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-2.500000000000000000e-01,2.197039276361499871e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-4.000000000000000222e-01,-2.500000000000000000e-01,3.837907016277299910e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-1.000000000000000000e+00,2.670643031597100259e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-1.000000000000000000e+00,1.790933459997199884e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-1.000000000000000000e+00,2.613063156604800152e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-1.000000000000000000e+00,3.397944271564499741e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-7.500000000000000000e-01,2.584154903888700172e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-7.500000000000000000e-01,1.769209802150699951e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-7.500000000000000000e-01,2.488628774881400108e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-7.500000000000000000e-01,3.543904125690500173e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-5.000000000000000000e-01,2.499706894159300086e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-5.000000000000000000e-01,1.749016046524000112e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-5.000000000000000000e-01,2.357191145420099998e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-5.000000000000000000e-01,3.698343932628599950e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-2.500000000000000000e-01,2.434448450803800013e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-2.500000000000000000e-01,1.733868271112400106e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-2.500000000000000000e-01,2.239019870758099939e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-2.999999999999999889e-01,-2.500000000000000000e-01,3.841955959796899966e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-1.000000000000000000e+00,2.680600285530099769e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-1.000000000000000000e+00,1.810861974954600107e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-1.000000000000000000e+00,2.715251743793499761e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-1.000000000000000000e+00,3.358947932720199869e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-5.000000000000000000e-01,2.505392432212800169e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-5.000000000000000000e-01,1.763020008802400063e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-5.000000000000000000e-01,2.419895976781800129e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-5.000000000000000000e-01,3.684773147106200075e-01
0.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-2.500000000000000000e-01,2.438604086637500001e-01
1.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-2.500000000000000000e-01,1.745239347219499915e-01
2.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-2.500000000000000000e-01,2.283051162958099900e-01
3.000000000000000000e+00,-1.100000000000000089e+00,-2.000000000000000111e-01,-2.500000000000000000e-01,3.840772807598100136e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,2.258123606443399878e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,9.239710867404900274e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,1.012719720601999995e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,1.133300438523300036e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,2.427258342504499955e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,9.792209416627900564e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,1.078289523720700055e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,1.272413879632899869e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-7.500000000000000000e+00,1.332535445690199993e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-7.500000000000000000e+00,8.267462998628599680e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-7.500000000000000000e+00,9.132464230060599597e-02
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-7.500000000000000000e+00,8.378206193447100547e-02
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-6.500000000000000000e+00,1.750536859035499992e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-6.500000000000000000e+00,9.278286993503599700e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-6.500000000000000000e+00,1.036151796579399958e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-6.500000000000000000e+00,1.012735292315500024e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.500000000000000000e+00,2.382501065731000012e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.500000000000000000e+00,1.030096784234000029e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.500000000000000000e+00,1.158746555447599941e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.500000000000000000e+00,1.233327463269199981e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-4.500000000000000000e+00,3.033003807067899960e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-4.500000000000000000e+00,1.125842258334199958e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-4.500000000000000000e+00,1.271784454584100055e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-4.500000000000000000e+00,1.469673216342899935e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.500000000000000000e+00,3.135392367839799910e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.500000000000000000e+00,1.180677488446199991e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.500000000000000000e+00,1.340670734643900075e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.500000000000000000e+00,1.647464931011199951e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,2.994637191295599910e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,1.188998296856900033e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,1.352485418319699928e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,1.717375367879900028e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.500000000000000000e+00,2.795121967792499884e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.500000000000000000e+00,1.189208105206499971e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.500000000000000000e+00,1.353624314069699908e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.500000000000000000e+00,1.780852079391500031e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,2.576286494731899746e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,1.182479858398400030e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,1.345706880092600033e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,1.839218288660000034e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.500000000000000000e+00,2.361199706792800057e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.500000000000000000e+00,1.169744580984100057e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.500000000000000000e+00,1.329337507486300085e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.500000000000000000e+00,1.891072243452099899e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,2.161608487367600029e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,1.151234358549100001e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,1.304956376552600106e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,1.932632476091399876e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e-01,1.983140408992800086e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e-01,1.127348840236700039e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e-01,1.274147033691399866e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e-01,1.959792524576199901e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,1.544269621372199863e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,1.012736707925799978e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,1.131024956703200052e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,1.876755654811899932e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.500000000000000000e+00,1.437105834484100064e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.500000000000000000e+00,9.742904454469700215e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.500000000000000000e+00,1.084169000387199960e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,1.500000000000000000e+00,1.814035326242399992e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,1.330195367336300116e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,9.290358424186699604e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,1.028475835919400033e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,1.716891378164299986e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.500000000000000000e+00,1.229088455438600014e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.500000000000000000e+00,8.807248622178999453e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.500000000000000000e+00,9.699790179729500528e-02
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,2.500000000000000000e+00,1.606801897287400138e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.000000000000000000e+00,1.130137518048300038e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.000000000000000000e+00,8.283246308565099525e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.000000000000000000e+00,9.077172726392700175e-02
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.000000000000000000e+00,1.486826241016399874e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.500000000000000000e+00,1.039653718471500038e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.500000000000000000e+00,7.774231582879999325e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.500000000000000000e+00,8.479380607604999898e-02
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,3.500000000000000000e+00,1.370410770177800108e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,4.500000000000000000e+00,8.825429528951600489e-02
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,4.500000000000000000e+00,6.823735684156399806e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,4.500000000000000000e+00,7.377637177705799465e-02
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,4.500000000000000000e+00,1.158150359988199957e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.500000000000000000e+00,7.549834996461900205e-02
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.500000000000000000e+00,6.000332534313199823e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.500000000000000000e+00,6.439889222383500533e-02
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.500000000000000000e+00,9.815939515829100181e-02
0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,6.500000000000000000e+00,6.481646746397000391e-02
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,6.500000000000000000e+00,5.270045623183299693e-02
2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,6.500000000000000000e+00,5.618933588266399742e-02
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,6.500000000000000000e+00,8.334637433290499609e-02
0.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-3.000000000000000000e+00,3.266343772411299806e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-3.000000000000000000e+00,1.300368160009399976e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-3.000000000000000000e+00,1.509232372045500037e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-3.000000000000000000e+00,1.945195347070700076e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,3.061816394329099911e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,1.302265822887400115e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,1.511953175067899946e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,2.021617740392699925e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.000000000000000000e+00,2.816284000873600091e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.000000000000000000e+00,1.295752376318000110e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.000000000000000000e+00,1.503155380487400106e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-2.000000000000000000e+00,2.093438953161199934e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.500000000000000000e+00,2.569341063499500089e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.500000000000000000e+00,1.282979100942600037e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.500000000000000000e+00,1.484317034483000064e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.500000000000000000e+00,2.160934507846800079e-01
0.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.000000000000000000e+00,2.340663224458700009e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.000000000000000000e+00,1.263582706451399917e-01
2.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.000000000000000000e+00,1.455977708101300061e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00,-1.000000000000000000e+00,2.219272553920700053e-01
